"date","station","do","do_sat","doy","year","month"
2015-10-15,"36",6.2,0.860803711933411,288,2015,10
2015-11-05,"18",7.1,0.88113367570528,309,2015,11
2015-11-05,"21",6.9375,0.867873945769547,309,2015,11
2015-11-05,"22",6.81764705882353,0.858706595993773,309,2015,11
2015-11-05,"24",6.95555555555556,0.886557574751731,309,2015,11
2015-11-05,"27",6.8,0.877577269028604,309,2015,11
2015-11-05,"30",6.8,0.874484668501171,309,2015,11
2015-11-05,"32",6.925,0.881632161971813,309,2015,11
2015-11-05,"34",6.9,0.869120133117708,309,2015,11
2015-11-05,"36",6.9,0.856893357314257,309,2015,11
2015-11-18,"18",7.61612903225806,0.904627453012532,322,2015,11
2015-12-16,"18",8.1,0.919098378112257,350,2015,12
2015-12-16,"21",8.1,0.912954013767167,350,2015,12
2015-12-16,"22",8.1,0.913578908788355,350,2015,12
2015-12-16,"24",8.18888888888889,0.921244595996895,350,2015,12
2015-12-16,"27",8.12222222222222,0.914659061822064,350,2015,12
2015-12-16,"30",8.2,0.918911011587243,350,2015,12
2015-12-16,"32",8.32222222222222,0.923151251928742,350,2015,12
2015-12-16,"34",8.375,0.902681157614874,350,2015,12
2015-12-16,"36",8.4,0.915227583756162,350,2015,12
2016-01-21,"18",8.4,0.96514053417071,21,2016,1
2016-01-21,"21",8.40625,0.947220146516452,21,2016,1
2016-01-21,"22",8.48823529411765,0.951036127634986,21,2016,1
2016-01-21,"24",8.3,0.914932554120454,21,2016,1
2016-01-21,"27",8.3,0.917869189683744,21,2016,1
2016-01-21,"30",8.3,0.921412768538923,21,2016,1
2016-01-21,"32",8.23333333333333,0.913383630038496,21,2016,1
2016-01-21,"34",8.13333333333333,0.901229416887996,21,2016,1
2016-01-21,"36",8,0.880443225248917,21,2016,1
2016-02-02,"18",8.41612903225806,0.929727385282296,33,2016,2
2016-02-02,"21",8.5875,0.938271281783342,33,2016,2
2016-02-02,"22",8.54705882352941,0.935266919000338,33,2016,2
2016-02-02,"24",8.67777777777778,0.944836733720483,33,2016,2
2016-02-02,"27",8.64,0.94486347396724,33,2016,2
2016-02-02,"30",8.71,0.948647898778634,33,2016,2
2016-02-02,"32",8.64444444444444,0.934507701437984,33,2016,2
2016-02-02,"34",8.725,0.922394609356843,33,2016,2
2016-02-02,"36",8.68,0.925526837103994,33,2016,2
2016-02-10,"18",8.11935483870968,0.913070435315385,41,2016,2
2016-03-09,"18",8.2,0.949765602216595,69,2016,3
2016-03-16,"18",8.36774193548387,0.958961687972774,76,2016,3
2016-03-16,"21",8.375,0.941002997278181,76,2016,3
2016-03-16,"22",8.29411764705882,0.931991870060952,76,2016,3
2016-03-16,"24",8.3,0.930653481438962,76,2016,3
2016-03-16,"27",8.32,0.940180906818292,76,2016,3
2016-03-16,"30",8.11,0.918676575952909,76,2016,3
2016-03-16,"32",7.88888888888889,0.887880110439575,76,2016,3
2016-03-16,"34",8.075,0.884665277962974,76,2016,3
2016-03-16,"36",7.78,0.839257937255002,76,2016,3
2016-04-01,"21",7.4875,0.829047043667973,92,2016,4
2016-04-01,"22",7.36470588235294,0.819834690602012,92,2016,4
2016-04-01,"24",8.025,0.902181725462573,92,2016,4
2016-04-01,"27",8.55,0.969531534321652,92,2016,4
2016-04-01,"30",8.76,0.996581404383739,92,2016,4
2016-04-01,"32",8.15555555555556,0.928088790526787,92,2016,4
2016-04-01,"34",7.625,0.846868107601504,92,2016,4
2016-04-01,"36",7.6,0.845476972075898,92,2016,4
2016-04-15,"21",8.24375,0.93960491637067,106,2016,4
2016-04-15,"22",8.35294117647059,0.955670037093836,106,2016,4
2016-04-15,"24",8.9,1.02317551630705,106,2016,4
2016-04-15,"27",9.02,1.05248130310544,106,2016,4
2016-04-15,"30",8.25,0.956599074079823,106,2016,4
2016-04-15,"32",7.95,0.915471544984732,106,2016,4
2016-04-15,"34",8.15,0.931811770321302,106,2016,4
2016-04-15,"36",7.72,0.869701829471242,106,2016,4
2016-04-27,"18",7.29677419354839,0.840056009987428,118,2016,4
2016-04-27,"21",7.75625,0.917644006428824,118,2016,4
2016-04-27,"22",7.8,0.919762513019132,118,2016,4
2016-04-27,"24",7.9,0.933311857762325,118,2016,4
2016-04-27,"27",7.77,0.914409341474336,118,2016,4
2016-04-27,"30",7.76,0.908352023366403,118,2016,4
2016-04-27,"32",7.76666666666667,0.904254580712312,118,2016,4
2016-04-27,"34",7.525,0.860138342270282,118,2016,4
2016-04-27,"36",7.58,0.871118298796942,118,2016,4
2016-05-18,"18",7.5,0.884063451247345,139,2016,5
2016-05-18,"21",7.775,0.933293442452406,139,2016,5
2016-05-18,"22",7.81176470588235,0.943705370107642,139,2016,5
2016-05-18,"24",7.81111111111111,0.94884612114239,139,2016,5
2016-05-18,"27",7.57,0.934796969572721,139,2016,5
2016-05-18,"30",7.32,0.915304278117215,139,2016,5
2016-05-18,"32",6.85555555555556,0.87253081691451,139,2016,5
2016-05-18,"34",6.275,0.801104916986492,139,2016,5
2016-05-18,"36",5.625,0.712798699779716,139,2016,5
2016-06-16,"18",7.40322580645161,0.899316139058305,168,2016,6
2016-06-16,"21",7.525,0.932098478019081,168,2016,6
2016-06-16,"22",7.52352941176471,0.925720213945502,168,2016,6
2016-06-16,"24",7.53333333333333,0.943190942269263,168,2016,6
2016-06-16,"27",7.37,0.936445218153391,168,2016,6
2016-06-16,"30",7.34,0.933676685621829,168,2016,6
2016-06-16,"32",7.26666666666667,0.922415581413176,168,2016,6
2016-06-16,"34",7.175,0.910203792869215,168,2016,6
2016-06-16,"36",6.94,0.879927647551793,168,2016,6
2016-06-28,"18",6.96129032258064,0.838067926658979,180,2016,6
2016-06-28,"21",7.04375,0.870645468981549,180,2016,6
2016-06-28,"22",7.08235294117647,0.877291522717838,180,2016,6
2016-06-28,"24",7.21111111111111,0.913292084193735,180,2016,6
2016-06-28,"27",7.4,0.955712148628136,180,2016,6
2016-06-28,"30",7,0.9127616812377,180,2016,6
2016-06-28,"32",6.9,0.912916647288474,180,2016,6
2016-06-28,"34",6.6,0.878043043798506,180,2016,6
2016-06-28,"36",6.2,0.825569081912119,180,2016,6
2016-07-14,"18",6.91290322580645,0.836721484832115,196,2016,7
2016-07-14,"21",7.20625,0.889279965585508,196,2016,7
2016-07-14,"22",7.3,0.908162497022379,196,2016,7
2016-07-14,"24",7.34444444444444,0.937553238133827,196,2016,7
2016-07-14,"27",7.4,0.962393856853429,196,2016,7
2016-07-14,"30",7.05,0.933842435622404,196,2016,7
2016-07-14,"32",6.95555555555556,0.935591737875736,196,2016,7
2016-07-14,"34",6.625,0.897159984884495,196,2016,7
2016-07-14,"36",6.36,0.862700939546826,196,2016,7
2016-08-18,"18",7.36129032258065,0.928746710302484,231,2016,8
2016-08-18,"21",7.375,0.935608697856756,231,2016,8
2016-08-18,"22",7.25882352941176,0.925444505286027,231,2016,8
2016-08-18,"24",7,0.920116243536964,231,2016,8
2016-08-18,"27",6.9,0.921808326120914,231,2016,8
2016-08-18,"30",6.745,0.915299885037558,231,2016,8
2016-08-18,"32",6.72222222222222,0.914741589113517,231,2016,8
2016-08-18,"34",6.625,0.906079027013353,231,2016,8
2016-08-18,"36",6.52,0.894134190356427,231,2016,8
2016-08-24,"18",7.3,0.911655150799771,237,2016,8
2016-08-24,"21",7.3,0.924387333835431,237,2016,8
2016-08-24,"22",7.18823529411765,0.91517563126756,237,2016,8
2016-08-24,"24",6.97777777777778,0.908548670241025,237,2016,8
2016-08-24,"27",6.6,0.883474422627186,237,2016,8
2016-08-24,"30",6.5,0.877036244992139,237,2016,8
2016-08-24,"32",6.6,0.890785418766483,237,2016,8
2016-08-24,"34",6.66666666666667,0.897663814526945,237,2016,8
2016-08-24,"36",6.5,0.878338431971254,237,2016,8
2016-09-09,"18",7.51290322580645,0.937663102394806,253,2016,9
2016-09-09,"21",7.5375,0.965735555349576,253,2016,9
2016-09-09,"22",7.41176470588235,0.953448473564185,253,2016,9
2016-09-09,"24",6.62222222222222,0.868207335940985,253,2016,9
2016-09-09,"27",7.02,0.936545585255695,253,2016,9
2016-09-09,"30",7.13684210526316,0.960103581642984,253,2016,9
2016-09-09,"32",7.18888888888889,0.973982238249311,253,2016,9
2016-09-09,"34",6.85,0.929292195934164,253,2016,9
2016-09-09,"36",6.72,0.913107501323512,253,2016,9
2016-09-20,"18",7.30322580645161,0.903853928424513,264,2016,9
2016-09-20,"21",7.25,0.922726621779543,264,2016,9
2016-09-20,"22",7.11176470588235,0.913937558010411,264,2016,9
2016-09-20,"24",6.7,0.882605039315729,264,2016,9
2016-09-20,"27",6.86,0.907058557501223,264,2016,9
2016-09-20,"30",6.7,0.902379451734389,264,2016,9
2016-09-20,"32",6.57777777777778,0.893684405324288,264,2016,9
2016-09-20,"34",6.6,0.895432720245809,264,2016,9
2016-09-20,"36",6.6,0.901604521663104,264,2016,9
2016-10-11,"18",6.53225806451613,0.781027399916036,285,2016,10
2016-10-11,"21",6.88125,0.83792225983565,285,2016,10
2016-10-11,"22",7.05294117647059,0.861184916276797,285,2016,10
2016-10-11,"24",7.15555555555556,0.908490889422633,285,2016,10
2016-10-11,"27",7.1,0.917316386063637,285,2016,10
2016-10-11,"30",7.4,0.963106916168069,285,2016,10
2016-10-11,"32",7.63333333333333,0.997497345325356,285,2016,10
2016-10-18,"18",7.18387096774194,0.874622183218293,292,2016,10
2016-10-18,"21",7.06875,0.865985651522149,292,2016,10
2016-10-18,"22",6.95882352941176,0.866221866097664,292,2016,10
2016-10-18,"24",6.87777777777778,0.876916838936937,292,2016,10
2016-10-18,"27",6.8,0.872626778251326,292,2016,10
2016-10-18,"30",6.61,0.850423848959058,292,2016,10
2016-10-18,"32",6.4,0.815916782058535,292,2016,10
2016-10-18,"34",6.1,0.776685413277193,292,2016,10
2016-10-18,"36",5.88,0.74122419904344,292,2016,10
2016-11-08,"18",7.40967741935484,0.904565894670613,313,2016,11
2016-11-08,"21",7.45,0.912340631978495,313,2016,11
2016-11-08,"22",7.44117647058824,0.912013298747491,313,2016,11
2016-11-08,"24",7.35555555555556,0.909713560149249,313,2016,11
2016-11-08,"27",6.79,0.854925617632469,313,2016,11
2016-11-08,"30",6.87,0.865676055072178,313,2016,11
2016-11-08,"32",6.9,0.870342976059567,313,2016,11
2016-11-08,"34",7.225,0.912370474023715,313,2016,11
2016-11-08,"36",7.3,0.916401054111425,313,2016,11
2016-12-13,"18",7.41935483870968,0.847745304575358,348,2016,12
2016-12-13,"21",7.48125,0.85116477939395,348,2016,12
2016-12-13,"22",7.5,0.854291567277976,348,2016,12
2016-12-13,"24",7.48888888888889,0.848707408954977,348,2016,12
2016-12-13,"27",7.8,0.88857290568142,348,2016,12
2016-12-13,"30",7.7,0.874239675927914,348,2016,12
2016-12-13,"32",7.8,0.88027511380427,348,2016,12
2016-12-13,"34",7.55,0.841901738484115,348,2016,12
2016-12-13,"36",7.2,0.793346532197893,348,2016,12
2017-01-11,"18",8.88709677419355,0.950203308569583,11,2017,1
2017-01-11,"22",8.99411764705882,0.94581789772576,11,2017,1
2017-01-11,"24",8.97777777777778,0.943176098701372,11,2017,1
2017-01-11,"27",9,0.952725224198602,11,2017,1
2017-01-11,"30",8.85,0.932610042743904,11,2017,1
2017-01-23,"18",8.70645161290323,0.909271861580901,23,2017,1
2017-01-23,"21",9.19375,0.931942722669857,23,2017,1
2017-01-23,"22",9.12941176470588,0.930302369224655,23,2017,1
2017-01-23,"24",9.5,0.926114671408454,23,2017,1
2017-01-23,"27",9.24,0.912340940379367,23,2017,1
2017-01-23,"30",9.16,0.910048424933792,23,2017,1
2017-01-23,"32",9.13333333333333,0.907577933363006,23,2017,1
2017-01-23,"34",9.2,0.907890324288804,23,2017,1
2017-01-23,"36",9.1,0.900829440886253,23,2017,1
2017-02-08,"18",8.64516129032258,0.959302581695151,39,2017,2
2017-02-17,"27",NA,NA,48,2017,2
2017-02-17,"32",8.95555555555556,0.925355593395829,48,2017,2
2017-02-17,"34",9,0.923815595200826,48,2017,2
2017-02-17,"36",8.96,0.92172271700494,48,2017,2
2017-03-07,"18",8.63225806451613,0.900070162885485,66,2017,3
2017-03-07,"21",8.79375,0.912437036984632,66,2017,3
2017-03-07,"22",8.98235294117647,0.929776312653767,66,2017,3
2017-03-07,"24",9.31111111111111,0.94001815851046,66,2017,3
2017-03-07,"27",9.38,0.942738099115381,66,2017,3
2017-03-07,"30",9.245,0.928908460644809,66,2017,3
2017-03-07,"32",9.23333333333333,0.920229540218453,66,2017,3
2017-03-07,"34",9.175,0.905789332921799,66,2017,3
2017-03-07,"36",9.32,0.911963442715202,66,2017,3
2017-03-21,"18",7.55806451612903,0.837659256927181,80,2017,3
2017-03-21,"21",7.925,0.874747171184917,80,2017,3
2017-03-21,"22",8.05294117647059,0.890351869189366,80,2017,3
2017-03-21,"24",8.33333333333333,0.909817677686332,80,2017,3
2017-03-21,"27",8.21,0.896993352458943,80,2017,3
2017-03-21,"30",7.91,0.863017782400404,80,2017,3
2017-03-21,"32",7.43333333333333,0.810413050469766,80,2017,3
2017-03-21,"34",7.45,0.80876849781594,80,2017,3
2017-03-21,"36",7.4,0.804159153776946,80,2017,3
2017-04-04,"18",7.11612903225806,0.776888181896903,94,2017,4
2017-04-04,"21",6.99375,0.766336962748614,94,2017,4
2017-04-04,"22",6.68235294117647,0.731935655174092,94,2017,4
2017-04-04,"24",7.6,0.83263135018548,94,2017,4
2017-04-04,"27",8.55,0.937451136186813,94,2017,4
2017-04-04,"30",8.485,0.940452349284278,94,2017,4
2017-04-04,"32",8.15555555555556,0.907306730427188,94,2017,4
2017-04-04,"34",8.175,0.918379890657675,94,2017,4
2017-04-04,"36",8.1,0.900792503495929,94,2017,4
2017-04-18,"18",7.89677419354839,0.862522308284518,108,2017,4
2017-04-18,"21",8.11875,0.892518645925762,108,2017,4
2017-04-18,"22",8.09411764705882,0.893454485800749,108,2017,4
2017-04-18,"24",8.64444444444444,0.952187380243581,108,2017,4
2017-04-18,"27",8.53,0.943538806154746,108,2017,4
2017-04-18,"30",8.44,0.933854605355799,108,2017,4
2017-04-18,"32",8.11111111111111,0.896322895646482,108,2017,4
2017-04-18,"34",8.25,0.899689262213614,108,2017,4
2017-04-18,"36",8.04,0.877401913584025,108,2017,4
2017-04-27,"18",7.75806451612903,0.84689897784789,117,2017,4
2017-04-27,"21",8.93125,0.989512978472991,117,2017,4
2017-04-27,"22",8.88823529411765,0.983341870360365,117,2017,4
2017-04-27,"24",9.4625,1.05606547937339,117,2017,4
2017-04-27,"27",8.34,0.945520730328929,117,2017,4
2017-04-27,"30",8.155,0.922431438897952,117,2017,4
2017-04-27,"32",7.98888888888889,0.90348027297643,117,2017,4
2017-04-27,"34",7.7,0.862968647977755,117,2017,4
2017-04-27,"36",7.5,0.841565885114136,117,2017,4
2017-05-17,"30",8.2,0.938091252581027,137,2017,5
2017-05-17,"32",8.1,0.924168877890532,137,2017,5
2017-05-17,"34",8.2,0.924079785671188,137,2017,5
2017-05-17,"36",8.2,0.913778048457958,137,2017,5
2017-06-06,"18",6.21612903225806,0.704755106300693,157,2017,6
2017-06-06,"21",6.65625,0.761106557805635,157,2017,6
2017-06-06,"22",6.85294117647059,0.786131344556655,157,2017,6
2017-06-06,"24",7.51111111111111,0.873403773799448,157,2017,6
2017-06-06,"27",8.14444444444444,0.967021296411306,157,2017,6
2017-06-06,"30",7.775,0.938447172064393,157,2017,6
2017-06-06,"32",7.73333333333333,0.946531327138723,157,2017,6
2017-06-06,"34",7.7,0.946156244290875,157,2017,6
2017-06-06,"36",7.44,0.91817217160221,157,2017,6
2017-06-22,"18",6.90322580645161,0.79292295872128,173,2017,6
2017-06-22,"21",6.975,0.815305425304082,173,2017,6
2017-06-22,"22",6.98823529411765,0.816723124020501,173,2017,6
2017-06-22,"24",7.23333333333333,0.863491182783321,173,2017,6
2017-06-22,"27",7.9,0.981471699946239,173,2017,6
2017-06-22,"30",7.43,0.949833628582254,173,2017,6
2017-06-22,"32",7.18888888888889,0.930315876601983,173,2017,6
2017-06-22,"34",7.475,1.00356623674002,173,2017,6
2017-06-22,"36",6.72,0.89549278044931,173,2017,6
2017-07-25,"18",6.8,0.823063668520448,206,2017,7
2017-07-25,"21",6.66875,0.846752984493659,206,2017,7
2017-07-25,"22",6.68235294117647,0.847724095014255,206,2017,7
2017-07-25,"24",6.9,0.887717675800065,206,2017,7
2017-07-25,"27",6.48,0.848392713661245,206,2017,7
2017-07-25,"30",6.3125,0.830257793564208,206,2017,7
2017-07-25,"32",5.875,0.772920229375422,206,2017,7
2017-07-25,"34",5.65,0.742704344493699,206,2017,7
2017-07-31,"18",7.61612903225806,0.932464273022879,212,2017,7
2017-07-31,"21",7.16875,0.894144446174891,212,2017,7
2017-07-31,"22",7.19411764705882,0.89860717422892,212,2017,7
2017-07-31,"24",6.94444444444444,0.880404173883985,212,2017,7
2017-07-31,"27",6.99,0.909700389321757,212,2017,7
2017-07-31,"30",6.65,0.87362523811789,212,2017,7
2017-07-31,"32",6.6,0.873779549206212,212,2017,7
2017-07-31,"34",6.6,0.872968295793106,212,2017,7
2017-07-31,"36",6.5,0.860337440110464,212,2017,7
2017-08-22,"18",7.28387096774194,0.905713773117106,234,2017,8
2017-08-22,"21",7,0.888421299745861,234,2017,8
2017-08-22,"22",6.8,0.86432093576085,234,2017,8
2017-08-22,"24",6.8,0.885791129120957,234,2017,8
2017-08-22,"27",6.42,0.851177307674196,234,2017,8
2017-08-22,"30",6.38,0.852410070321834,234,2017,8
2017-08-22,"32",5.85,0.778219348758093,234,2017,8
2017-08-22,"34",5.075,0.672810072182425,234,2017,8
2017-08-30,"18",7.30967741935484,0.907337292410519,242,2017,8
2017-08-30,"21",7.25625,0.916783413954921,242,2017,8
2017-08-30,"22",7.10588235294118,0.90392385895724,242,2017,8
2017-08-30,"24",6.85555555555556,0.887651143737383,242,2017,8
2017-08-30,"27",6.98,0.919964402701329,242,2017,8
2017-08-30,"30",6.72,0.896587687429608,242,2017,8
2017-08-30,"32",6.8,0.912959173643477,242,2017,8
2017-08-30,"34",6.7,0.898863137883982,242,2017,8
2017-08-30,"36",6.6,0.882923350234263,242,2017,8
2017-09-19,"18",6.91935483870968,0.875561651435496,262,2017,9
2017-09-19,"21",6.8125,0.873643149183142,262,2017,9
2017-09-19,"22",6.78823529411765,0.873466731340607,262,2017,9
2017-09-19,"24",6.8,0.891410487169511,262,2017,9
2017-09-19,"27",6.63,0.886109435855954,262,2017,9
2017-09-19,"30",6.78,0.89881879264434,262,2017,9
2017-09-19,"32",6.58888888888889,0.865396738302883,262,2017,9
2017-09-19,"34",6,0.766437224030706,262,2017,9
2017-09-28,"18",7.13225806451613,0.873488752906343,271,2017,9
2017-09-28,"21",7.0875,0.894004410495706,271,2017,9
2017-09-28,"22",7.17647058823529,0.90462377169171,271,2017,9
2017-09-28,"24",7.04444444444444,0.905069638221757,271,2017,9
2017-09-28,"27",6.96,0.909280813704124,271,2017,9
2017-09-28,"30",6.795,0.88614419521954,271,2017,9
2017-09-28,"32",7.06666666666667,0.927851545110218,271,2017,9
2017-09-28,"34",7,0.920346292322615,271,2017,9
2017-09-28,"36",6.8,0.894636581760296,271,2017,9
2017-10-18,"18",6.5,0.760038044842556,291,2017,10
2017-10-18,"21",6.70625,0.793462910922245,291,2017,10
2017-10-18,"22",6.68823529411765,0.794687652397785,291,2017,10
2017-10-18,"24",6.8,0.844617670289444,291,2017,10
2017-10-18,"27",6.88,0.866156389371067,291,2017,10
2017-10-18,"30",6.78,0.855238425437509,291,2017,10
2017-10-18,"32",6.5875,0.827212725931566,291,2017,10
2017-10-18,"34",5.9,0.730656304424305,291,2017,10
2017-10-27,"18",6.59354838709677,0.777404485451241,300,2017,10
2017-10-27,"21",6.9375,0.832754062646867,300,2017,10
2017-10-27,"22",6.86875,0.824052117617988,300,2017,10
2017-10-27,"24",7.06666666666667,0.862674567829361,300,2017,10
2017-10-27,"27",7.16,0.903103535447678,300,2017,10
2017-10-27,"30",7.095,0.89696562998888,300,2017,10
2017-10-27,"32",6.96666666666667,0.884311487026488,300,2017,10
2017-10-27,"34",6.975,0.889863845105379,300,2017,10
2017-10-27,"36",6.74,0.862554995902893,300,2017,10
2017-11-14,"18",7.65483870967742,0.900018142462904,318,2017,11
2017-11-14,"21",7.35625,0.863674236741034,318,2017,11
2017-11-14,"22",7.34117647058823,0.86184214833251,318,2017,11
2017-11-14,"24",7.1,0.838065211327866,318,2017,11
2017-11-14,"27",7.3,0.879869909368382,318,2017,11
2017-11-14,"30",7.2,0.872322779782909,318,2017,11
2017-11-14,"32",7.1,0.85782629692717,318,2017,11
2017-11-14,"34",7,0.841245653718298,318,2017,11
2017-11-14,"36",6.8,0.813412645125056,318,2017,11
2017-12-06,"18",7.58709677419355,0.871650208373272,340,2017,12
2017-12-06,"21",7.5,0.863815376309098,340,2017,12
2017-12-06,"22",7.6,0.874710098844244,340,2017,12
2017-12-06,"24",7.6,0.879908538560444,340,2017,12
2017-12-06,"27",7.9,0.903407915276117,340,2017,12
2017-12-06,"30",7.76,0.882086469739052,340,2017,12
2017-12-06,"32",7.8,0.866389867746135,340,2017,12
2017-12-06,"34",7.7,0.851743841488473,340,2017,12
2017-12-06,"36",7.5,0.811285250695964,340,2017,12
2018-01-10,"18",8,0.890590537480146,10,2018,1
2018-01-10,"21",7.93125,0.875810867900443,10,2018,1
2018-01-10,"22",7.96470588235294,0.877124725978157,10,2018,1
2018-01-10,"24",7.8,0.861118049783685,10,2018,1
2018-01-10,"27",8.01,0.884393445435098,10,2018,1
2018-01-10,"30",8,0.879859783998795,10,2018,1
2018-01-10,"32",8.06666666666667,0.883734515967882,10,2018,1
2018-01-10,"34",8.35,0.906492227205066,10,2018,1
2018-01-10,"36",8.2,0.88420229130726,10,2018,1
2018-02-07,"18",8.05806451612903,0.905840183170006,38,2018,2
2018-02-07,"21",7.9,0.890673087570534,38,2018,2
2018-02-07,"22",7.9,0.889949708610244,38,2018,2
2018-02-07,"24",7.8,0.883985464586138,38,2018,2
2018-02-07,"27",7.8,0.886637774384299,38,2018,2
2018-02-07,"30",7.6,0.865769176487856,38,2018,2
2018-02-07,"32",7.4,0.844324098192201,38,2018,2
2018-02-07,"34",7.3,0.833977305509471,38,2018,2
2018-02-07,"36",7.16,0.818466651075713,38,2018,2
2018-02-23,"18",7.93548387096774,0.872515245924306,54,2018,2
2018-02-23,"21",8.5,0.938967418508453,54,2018,2
2018-02-23,"22",8.4,0.931387189149229,54,2018,2
2018-02-23,"24",8.7,0.95273735878031,54,2018,2
2018-02-23,"27",8.8,0.955246641683061,54,2018,2
2018-02-23,"30",8.9,0.95756531711029,54,2018,2
2018-02-23,"32",8.9,0.945928320244589,54,2018,2
2018-02-23,"34",8.9,0.932870835408279,54,2018,2
2018-02-23,"36",8.94,0.933171894740942,54,2018,2
2018-03-09,"18",8.75806451612903,0.961471025949518,68,2018,3
2018-03-09,"21",8.575,0.945692090460462,68,2018,3
2018-03-09,"22",8.68235294117647,0.955743854517326,68,2018,3
